"ID","word.v","Freq","title","date","author","genre"
3,"no",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"noche",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"obscura",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"oh",3,"PARA UN ALBUM","1883","NAJERA","poe"
3,"ondas",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"ondina",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"palmas",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"partes",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"pendiente",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"perla",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"pobre",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"porque",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"purpurina",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"que",9,"PARA UN ALBUM","1883","NAJERA","poe"
3,"quien",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"quiso",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"regio",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"reviva",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"rizos",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"rubia",2,"PARA UN ALBUM","1883","NAJERA","poe"
3,"saludo",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"se",2,"PARA UN ALBUM","1883","NAJERA","poe"
3,"señor",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"ser",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"silenciosa",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"son",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"sonriente",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"su",3,"PARA UN ALBUM","1883","NAJERA","poe"
3,"suaves",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"surjas",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"te",2,"PARA UN ALBUM","1883","NAJERA","poe"
3,"ti",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"tierra",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"todas",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"trenzas",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"triste",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"tu",3,"PARA UN ALBUM","1883","NAJERA","poe"
3,"tus",4,"PARA UN ALBUM","1883","NAJERA","poe"
3,"versos",2,"PARA UN ALBUM","1883","NAJERA","poe"
3,"ves",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"vez",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"virgen",1,"PARA UN ALBUM","1883","NAJERA","poe"
3,"y",6,"PARA UN ALBUM","1883","NAJERA","poe"
3,"yo",1,"PARA UN ALBUM","1883","NAJERA","poe"
4,"al",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"álbum",4,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"alcoba",2,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"altar",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"amores",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"andar",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"armiño",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"arrodillo",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"así",3,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"aves",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"azahar",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"baile",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"bajos",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"blanco",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"brazos",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"brillante",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"buscan",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"caja",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"cantores",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"caracol",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"cárcel",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"cartas",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"cofre",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"como",12,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"con",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"concha",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"coro",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"cristiano",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"cruza",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"cuando",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"cuna",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"de",7,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
4,"deja",1,"A LA SEÑORITA LUZ LANDERO","1883","NAJERA","poe"
